id,customer_id,store_id,date,value,product_id,product_quantiy
462,161,5,43,2023-08-23 22:17:18,169.9,12146,2
463,163,1,1,2023-08-23 15:38:32,2159.97,937,3
464,169,7,71,2023-08-23 15:17:35,41.38,2200,2
465,6,9,83,2023-08-24 16:23:13,1079.91,10962,2
466,7,3,23,2023-08-24 13:00:09,404.97,8418,3
467,34,1,2,2023-08-24 00:34:28,2223.45,7663,5
468,46,8,76,2023-08-24 13:35:58,69.0,938,1
469,63,4,30,2023-08-24 06:39:37,182.69,4902,2
470,75,7,71,2023-08-24 04:25:18,809.95,4056,5
471,83,6,53,2023-08-24 09:18:47,319.8,3686,4
472,97,5,44,2023-08-24 22:15:33,317.5,7037,3
473,102,2,10,2023-08-24 19:05:34,49.49,12794,1
474,106,2,14,2023-08-24 09:11:20,1417.35,2009,5
475,115,3,27,2023-08-24 02:29:41,760.78,1096,4
476,128,7,69,2023-08-24 21:50:40,359.96,1486,4
477,158,4,32,2023-08-24 00:14:01,30.59,5015,2
478,159,3,25,2023-08-24 04:36:40,89.99,12771,1
479,170,6,52,2023-08-24 20:30:24,143.12,4073,4
480,178,2,13,2023-08-24 18:12:04,224.98,10349,2
481,184,1,1,2023-08-24 17:12:32,10.07,12430,1
482,187,7,71,2023-08-24 07:53:03,727.37,915,1
483,191,5,41,2023-08-24 11:22:27,71.36,12832,3
484,28,7,68,2023-08-25 10:26:41,323.97,10216,3
485,34,2,13,2023-08-25 03:15:58,872.95,3717,1
486,55,2,12,2023-08-25 12:14:55,989.96,2603,2
487,62,4,30,2023-08-25 17:22:31,111.59,7099,1
488,71,4,32,2023-08-25 18:40:14,712.78,4866,3
489,74,5,42,2023-08-25 02:41:00,71.99,1161,1
490,75,3,24,2023-08-25 00:49:23,108.0,11153,4
491,95,8,76,2023-08-25 20:53:42,454.95,7132,5
492,104,8,76,2023-08-25 20:00:55,849.9,8718,5
493,109,4,32,2023-08-25 05:49:22,182.24,8203,3
494,111,6,57,2023-08-25 11:12:45,110.83,6808,1
495,126,3,23,2023-08-25 07:58:26,549.6,10482,3
496,147,5,44,2023-08-25 03:03:07,284.33,9046,4
497,154,4,32,2023-08-25 03:30:07,42.47,13153,1
498,161,2,12,2023-08-25 15:56:28,56.06,4320,1
499,163,3,26,2023-08-25 18:57:47,60.79,3857,1
500,166,9,85,2023-08-25 23:05:48,247.49,1127,1
501,176,1,2,2023-08-25 22:33:32,4312.8,4279,4
502,177,8,76,2023-08-25 00:18:55,679.96,8007,4
503,182,8,76,2023-08-25 00:24:05,718.19,7285,1
504,183,2,10,2023-08-25 06:37:50,499.47,7224,3
505,6,3,24,2023-08-26 15:14:21,607.46,6825,4
506,16,6,57,2023-08-26 01:36:52,198.99,4215,1
507,30,4,31,2023-08-26 20:23:36,3216.24,8295,4
508,31,5,43,2023-08-26 10:14:42,381.48,10302,3
509,67,4,30,2023-08-26 04:49:57,5828.76,7418,4
510,70,2,12,2023-08-26 23:04:14,8204.4,13534,4
511,80,5,41,2023-08-26 21:28:24,69.75,2883,1
512,90,4,32,2023-08-26 15:31:04,14.9,3899,1
513,93,2,12,2023-08-26 11:49:37,207.87,14463,5
514,101,2,15,2023-08-26 13:02:39,307.78,4400,4
515,102,7,65,2023-08-26 12:52:31,386.99,10940,1
516,105,7,70,2023-08-26 06:12:47,224.95,5080,1
517,110,5,43,2023-08-26 17:57:23,718.02,6442,2
518,111,1,1,2023-08-26 17:51:13,31.49,7577,1
519,120,1,2,2023-08-26 20:05:51,157.47,13146,5
520,139,7,67,2023-08-26 21:35:59,1322.95,12746,5
521,143,3,24,2023-08-26 01:37:32,119.98,4326,4
522,162,5,43,2023-08-26 10:48:11,716.4,5515,4
523,165,2,11,2023-08-26 21:41:07,359.95,8405,5
524,172,4,30,2023-08-26 20:30:48,425.23,6956,3
525,173,1,1,2023-08-26 03:55:42,233.98,2988,4
526,176,1,1,2023-08-26 21:26:56,241.38,14096,5
527,184,3,28,2023-08-26 15:15:21,3149.98,993,3
528,187,7,71,2023-08-26 15:12:02,6556.54,1380,5
529,196,9,84,2023-08-26 12:38:49,168.84,13717,4
530,198,7,67,2023-08-26 16:07:02,49.92,9809,3
531,199,9,83,2023-08-26 03:25:47,945.0,1121,4
532,7,2,12,2023-08-27 19:28:29,179.96,9836,4
533,15,3,28,2023-08-27 15:21:37,89.91,153,2
534,31,8,76,2023-08-27 09:02:43,34.99,11712,1
535,39,5,44,2023-08-27 14:42:10,2519.99,2282,1
536,46,4,30,2023-08-27 18:38:58,44.99,4717,2
537,48,9,81,2023-08-27 12:38:28,247.77,2832,2
538,53,1,1,2023-08-27 13:22:20,44.61,9752,4
539,56,4,30,2023-08-27 17:55:20,24.29,10270,1
540,66,2,10,2023-08-27 09:09:33,283.41,11080,3
541,68,9,82,2023-08-27 04:32:56,274.67,6952,2
542,83,3,25,2023-08-27 14:08:04,211.45,14328,5
543,90,1,2,2023-08-27 07:16:28,103.68,7153,3
544,94,1,2,2023-08-27 12:20:12,57.59,2366,1
545,99,8,76,2023-08-27 08:35:17,359.97,2990,3
546,106,9,81,2023-08-27 19:12:30,215.82,1725,4
547,115,5,42,2023-08-27 04:31:01,34.15,5796,1
548,121,1,2,2023-08-27 11:32:37,6070.14,2300,3
549,135,5,41,2023-08-27 04:56:33,1524.58,5115,2
550,146,5,41,2023-08-27 11:11:41,2420.28,12050,3
551,173,7,67,2023-08-27 18:41:44,143.98,4063,2
552,175,8,76,2023-08-27 15:18:27,1963.98,11759,2
553,176,8,76,2023-08-27 22:28:20,699.56,5405,4
554,194,8,76,2023-08-27 19:26:43,131.51,3164,4
555,3,3,26,2023-08-28 12:10:59,230.98,2352,3
556,14,4,32,2023-08-28 09:44:57,1133.48,7923,2
557,21,1,2,2023-08-28 06:09:05,124.19,5454,2
558,28,1,1,2023-08-28 18:27:48,479.03,14257,3
559,29,2,10,2023-08-28 00:14:57,101.51,356,1
560,33,8,76,2023-08-28 00:06:15,580.0,12935,2
561,39,6,58,2023-08-28 07:00:37,1673.68,4522,4
562,43,1,2,2023-08-28 15:13:05,491.15,5508,5
563,48,8,76,2023-08-28 01:56:53,1644.0,10598,3
564,64,5,41,2023-08-28 14:09:50,16191.9,13588,5
565,65,4,32,2023-08-28 18:29:39,2535.84,8773,1
566,67,8,76,2023-08-28 21:07:27,689.97,9423,3
567,68,3,27,2023-08-28 14:34:33,449.0,4264,1
568,70,3,25,2023-08-28 10:31:09,599.4,12303,1
569,90,8,76,2023-08-28 21:42:03,199.98,6556,2
570,94,7,64,2023-08-28 03:50:33,1043.93,7328,4
571,102,2,14,2023-08-28 08:03:21,248.39,6853,1
572,116,1,1,2023-08-28 06:07:04,240.13,9165,3
573,120,2,15,2023-08-28 05:36:46,120.93,1014,4
574,125,1,2,2023-08-28 22:49:49,453.59,6392,1
575,132,4,32,2023-08-28 03:43:50,957.15,3721,1
576,133,3,24,2023-08-28 05:48:01,271.2,6067,5
577,151,8,76,2023-08-28 17:11:46,149.95,2411,5
578,155,6,51,2023-08-28 19:53:53,559.98,6477,2
579,166,1,1,2023-08-28 15:30:08,100.79,5545,2
580,183,9,82,2023-08-28 18:18:21,500.35,7689,2
581,18,3,23,2023-08-29 17:19:34,755.99,4094,1
582,39,5,44,2023-08-29 06:32:56,359.99,1991,2
583,47,3,25,2023-08-29 18:32:28,719.88,13664,4
584,54,4,32,2023-08-29 07:34:34,70.2,13199,2
585,59,5,42,2023-08-29 00:29:53,45.36,3976,1
586,61,3,28,2023-08-29 10:32:12,206.95,10312,1
587,62,8,76,2023-08-29 03:09:36,89.99,2502,1
588,76,7,71,2023-08-29 13:05:29,1561.72,11939,2
589,80,9,83,2023-08-29 08:39:26,695.51,5492,1
590,90,8,76,2023-08-29 09:07:50,199.98,1160,2
591,103,6,54,2023-08-29 23:46:17,358.0,11308,2
592,113,7,64,2023-08-29 11:28:12,1187.96,12400,4
593,133,4,32,2023-08-29 22:05:16,219.56,5586,3
594,137,7,68,2023-08-29 08:03:38,269.97,387,3
595,144,2,11,2023-08-29 07:51:49,28.79,14,2
596,146,6,58,2023-08-29 07:56:41,319.98,12085,2
597,174,3,23,2023-08-29 16:55:56,547.18,652,4
598,186,4,31,2023-08-29 00:57:23,188.99,5805,1
599,194,7,64,2023-08-29 02:25:07,5939.97,7092,3
600,195,4,31,2023-08-29 15:46:26,2829.31,2652,3
601,3,8,76,2023-08-30 23:33:39,1639.96,11689,4
602,14,5,43,2023-08-30 11:13:48,274.3,14134,4
603,23,5,41,2023-08-30 03:45:34,35.09,10283,1
604,25,5,43,2023-08-30 01:21:59,200.09,12962,3
605,30,6,53,2023-08-30 08:20:26,209.97,9329,3
606,46,8,76,2023-08-30 17:17:53,134.97,14365,3
607,79,8,76,2023-08-30 13:44:35,1196.0,6460,4
608,130,2,12,2023-08-30 02:44:09,76.43,159,2
609,134,1,2,2023-08-30 14:31:49,123.71,12715,5
610,165,9,81,2023-08-30 07:41:24,2971.81,7949,5
611,192,2,11,2023-08-30 00:30:20,143.91,2120,2
612,197,3,27,2023-08-30 22:30:06,584.97,10236,5
613,35,8,76,2023-08-31 11:48:43,1716.55,8243,5
614,38,2,15,2023-08-31 06:12:27,153.87,12193,5
615,69,3,28,2023-08-31 12:15:23,2249.95,6193,5
616,102,8,76,2023-08-31 09:07:54,1919.96,10839,4
617,104,2,13,2023-08-31 21:46:31,869.39,3812,2
618,105,7,68,2023-08-31 00:46:38,3236.4,12251,4
619,107,3,26,2023-08-31 09:29:25,1188.57,2052,1
620,124,5,44,2023-08-31 16:32:56,850.47,560,3
621,128,6,54,2023-08-31 21:59:45,599.99,12457,1
622,130,9,81,2023-08-31 16:16:17,215.97,2366,5
623,142,9,81,2023-08-31 08:32:33,657.72,13359,3
624,144,4,31,2023-08-31 02:10:40,71.98,6733,4
625,145,7,66,2023-08-31 14:50:26,935.95,7991,5
626,163,7,70,2023-08-31 19:36:58,809.95,4536,1
627,164,8,76,2023-08-31 11:01:14,749.95,12797,5
628,184,6,58,2023-08-31 19:38:23,86.97,14180,3
629,8,8,76,2023-09-01 10:50:57,24.49,13426,1
630,34,2,12,2023-09-01 05:35:08,215.98,1933,3
631,40,7,64,2023-09-01 13:37:43,86.38,9437,2
632,42,1,1,2023-09-01 23:33:12,1341.0,7966,5
633,56,8,76,2023-09-01 08:23:15,119.98,965,2
634,69,6,55,2023-09-01 18:58:50,6390.0,4370,4
635,72,9,82,2023-09-01 08:27:08,41.99,5111,1
636,75,7,70,2023-09-01 05:39:07,447.74,4352,3
637,100,1,1,2023-09-01 20:13:25,7041.6,8789,4
638,122,7,70,2023-09-01 15:49:52,18.89,13944,3
639,123,4,32,2023-09-01 11:17:52,439.96,2982,4
640,138,7,71,2023-09-01 10:39:49,80.98,7872,2
641,168,2,13,2023-09-01 21:44:44,164.57,9653,3
642,2,8,76,2023-09-02 02:00:55,66.02,11162,2
643,11,5,41,2023-09-02 21:51:49,27.3,5948,1
644,14,4,31,2023-09-02 12:12:03,677.99,13112,1
645,16,9,83,2023-09-02 22:11:50,520.0,9279,2
646,18,4,31,2023-09-02 16:10:48,59.99,818,1
647,35,9,83,2023-09-02 03:54:09,549.75,9608,5
648,36,6,55,2023-09-02 03:54:12,450.0,8852,1
649,57,1,2,2023-09-02 22:35:44,750.81,7817,4
650,60,7,67,2023-09-02 23:46:21,852.93,7842,5
651,63,1,2,2023-09-02 17:50:51,647.96,10244,4
652,78,8,76,2023-09-02 21:15:50,1739.95,513,5
653,83,7,66,2023-09-02 07:39:40,629.97,4436,5
654,88,3,24,2023-09-02 06:45:05,199.5,5104,1
655,92,1,2,2023-09-02 23:54:55,1184.36,1737,5
656,97,6,58,2023-09-02 00:48:08,770.85,2830,3
657,99,3,26,2023-09-02 07:35:40,2196.0,13240,5
658,120,4,30,2023-09-02 08:07:20,1194.0,6358,3
659,125,5,43,2023-09-02 15:09:46,495.99,8705,1
660,131,1,2,2023-09-02 21:55:52,107.45,9156,2
661,136,6,56,2023-09-02 01:30:57,1799.95,2678,5
662,141,6,55,2023-09-02 20:31:33,3365.96,6013,4
663,154,7,70,2023-09-02 08:11:00,2677.47,372,5
664,164,2,15,2023-09-02 10:42:40,913.47,5710,5
665,168,1,1,2023-09-02 20:17:19,323.96,7735,4
666,187,5,42,2023-09-02 03:04:34,2547.97,8842,5
667,190,9,83,2023-09-02 06:19:34,1199.97,10778,3
668,192,8,76,2023-09-02 07:12:56,999.75,875,5
669,195,2,10,2023-09-02 10:30:46,96.68,14374,2
670,6,5,43,2023-09-03 20:14:52,206.47,3878,5
671,9,7,69,2023-09-03 06:14:03,809.79,6101,5
672,10,4,31,2023-09-03 07:18:08,2014.95,10969,5
673,31,5,44,2023-09-03 18:20:35,93.6,5721,2
674,34,9,82,2023-09-03 12:14:52,104.99,3140,1
675,49,9,82,2023-09-03 02:03:11,25.99,5226,1
676,69,4,31,2023-09-03 14:54:06,179.97,5298,3
677,78,8,76,2023-09-03 12:16:05,1499.85,14220,3
678,100,3,27,2023-09-03 04:05:35,1910.0,10935,5
679,114,5,44,2023-09-03 00:36:58,739.98,3123,4
680,128,3,23,2023-09-03 00:24:08,44.99,12702,1
681,136,8,76,2023-09-03 21:07:30,1039.5,8457,3
682,138,3,27,2023-09-03 21:59:53,3511.9,5259,2
683,139,2,14,2023-09-03 21:40:49,324.25,14492,1
684,147,4,30,2023-09-03 14:01:32,100.76,9615,2
685,157,3,23,2023-09-03 15:07:22,82.86,12225,2
686,199,2,14,2023-09-03 07:23:57,1399.75,7314,5
687,4,7,65,2023-09-04 03:21:19,3239.96,6042,4
688,26,8,76,2023-09-04 19:08:57,95.8,14039,5
689,37,3,23,2023-09-04 00:50:25,4799.97,5487,4
690,42,1,2,2023-09-04 06:22:44,194.37,11857,3
691,44,3,24,2023-09-04 00:47:28,431.5,12149,4
692,56,7,67,2023-09-04 06:45:58,439.18,13822,1
693,61,9,81,2023-09-04 11:07:13,53.94,303,4
694,72,7,70,2023-09-04 12:30:52,1259.96,13360,4
695,73,9,83,2023-09-04 11:08:06,53.98,1962,2
696,88,9,81,2023-09-04 04:52:37,64.99,5952,1
697,92,9,83,2023-09-04 18:29:13,1455.09,4503,3
698,110,7,71,2023-09-04 08:33:36,1803.6,7666,3
699,118,7,68,2023-09-04 09:23:56,419.4,8016,4
700,124,6,54,2023-09-04 09:30:45,60.75,6474,3
701,135,4,32,2023-09-04 03:09:19,209.97,7950,3
702,142,7,71,2023-09-04 15:40:31,97.18,12695,2
703,161,7,67,2023-09-04 07:21:55,538.2,6084,4
704,172,8,76,2023-09-04 21:27:19,693.0,4655,5
705,173,9,84,2023-09-04 17:35:21,69.99,208,1
706,176,1,1,2023-09-04 20:13:36,944.97,6272,3
707,183,2,15,2023-09-04 22:01:08,509.97,11622,3
708,1,6,58,2023-09-05 23:28:08,674.97,6431,3
709,13,8,76,2023-09-05 01:12:36,1059.96,1692,4
710,24,5,41,2023-09-05 09:59:18,404.51,3208,5
711,27,5,43,2023-09-05 10:51:23,5210.87,3581,3
712,33,6,55,2023-09-05 05:44:04,314.96,13517,5
713,68,9,85,2023-09-05 04:04:42,109.98,4742,2
714,70,9,85,2023-09-05 19:13:52,3866.6,12275,5
715,73,8,76,2023-09-05 17:05:08,649.95,1314,5
716,78,8,76,2023-09-05 07:00:18,699.98,11317,2
717,82,9,85,2023-09-05 08:10:57,1556.0,11846,4
718,105,8,76,2023-09-05 21:16:59,167.32,3800,2
719,106,8,76,2023-09-05 20:30:35,287.98,7094,4
720,145,5,41,2023-09-05 09:57:12,1138.32,7313,5
721,155,7,66,2023-09-05 00:43:40,178.11,9162,2
722,158,6,53,2023-09-05 00:28:54,935.96,6481,4
723,161,4,30,2023-09-05 06:01:11,147.0,11284,3
724,165,6,55,2023-09-05 21:46:23,431.93,9998,4
725,184,2,14,2023-09-05 08:49:57,458.97,14255,3
726,190,3,23,2023-09-05 21:58:54,539.96,2536,4
727,9,8,76,2023-09-06 12:01:55,459.45,11107,3
728,12,6,54,2023-09-06 13:01:01,890.98,11597,2
729,13,7,71,2023-09-06 02:51:14,376.65,1900,3
730,46,5,44,2023-09-06 02:50:24,323.96,9086,4
731,66,3,27,2023-09-06 21:56:06,251.98,3242,2
732,76,5,42,2023-09-06 06:50:24,319.96,7461,5
733,79,3,26,2023-09-06 17:03:18,89.57,13051,1
734,80,4,30,2023-09-06 05:48:51,59.98,291,2
735,90,7,64,2023-09-06 15:23:58,86.37,13681,4
736,92,6,56,2023-09-06 17:02:28,1462.45,6545,5
737,100,6,53,2023-09-06 12:27:47,616.86,4228,4
738,110,5,44,2023-09-06 10:42:43,174.97,8161,5
739,114,5,41,2023-09-06 09:59:56,89.24,9543,2
740,125,9,85,2023-09-06 11:17:39,2549.25,10202,3
741,128,8,76,2023-09-06 23:37:30,5075.96,8304,4
742,129,6,58,2023-09-06 11:01:18,1.8,8439,1
743,137,7,64,2023-09-06 22:02:41,1267.2,9930,4
744,156,9,84,2023-09-06 16:44:07,66.24,4820,2
745,168,6,54,2023-09-06 04:10:16,57.2,298,2
746,171,7,67,2023-09-06 21:52:54,863.97,6338,5
747,176,6,58,2023-09-06 14:45:34,1782.0,3119,4
748,187,3,28,2023-09-06 00:12:39,586.59,3007,5
749,197,6,51,2023-09-06 20:36:08,169.02,7433,4
750,17,1,1,2023-09-07 22:58:38,101.36,5367,2
751,42,8,76,2023-09-07 16:54:16,659.98,9674,2
752,45,3,26,2023-09-07 05:59:51,439.16,5352,1
753,57,1,1,2023-09-07 01:03:41,1380.22,4687,2
754,80,5,43,2023-09-07 07:55:37,269.85,11244,5
755,88,7,67,2023-09-07 12:19:22,58.45,4238,1
756,101,3,26,2023-09-07 05:14:14,955.49,7756,2
757,102,2,13,2023-09-07 00:16:54,119.99,10767,3
758,104,9,83,2023-09-07 18:01:54,16.26,11247,1
759,107,5,43,2023-09-07 05:57:25,1319.97,8401,5
760,109,3,27,2023-09-07 21:21:04,487.2,13839,1
761,112,3,28,2023-09-07 21:56:24,158.96,4618,4
762,113,4,31,2023-09-07 10:40:50,194.97,7584,3
763,116,3,28,2023-09-07 21:28:52,233.96,1830,4
764,121,4,30,2023-09-07 10:00:12,299.97,11826,3
765,131,2,10,2023-09-07 08:18:52,160.8,9796,1
766,154,8,76,2023-09-07 19:45:12,1449.95,12558,5
767,174,3,23,2023-09-07 01:40:18,200.97,6707,3
768,177,5,41,2023-09-07 04:07:51,135.79,6322,2
769,178,2,15,2023-09-07 01:50:31,367.24,2606,5
770,192,2,11,2023-09-07 11:53:36,539.97,3520,5
771,6,6,52,2023-09-08 10:39:13,449.91,1174,2
772,11,6,54,2023-09-08 02:28:18,305.8,10751,3
773,12,2,14,2023-09-08 21:27:46,55.99,9892,1
774,21,5,44,2023-09-08 14:38:34,227.96,3394,5
775,44,9,81,2023-09-08 06:31:39,3639.97,6307,4
776,48,5,41,2023-09-08 06:19:05,99.96,4778,5
777,69,8,76,2023-09-08 08:44:46,68.97,2200,3
778,73,8,76,2023-09-08 23:31:52,158.0,5968,2
779,79,4,31,2023-09-08 19:55:33,2849.85,9700,3
780,86,6,58,2023-09-08 06:35:31,448.2,6801,1
781,89,4,32,2023-09-08 05:47:53,702.25,3761,5
782,93,9,82,2023-09-08 23:26:24,29.22,10379,1
783,99,4,30,2023-09-08 11:44:25,3293.97,11793,3
784,105,5,43,2023-09-08 18:18:28,71.98,12821,3
785,130,9,84,2023-09-08 06:19:33,99.95,9759,5
786,145,9,83,2023-09-08 02:17:41,672.0,6517,3
787,153,8,76,2023-09-08 17:10:19,5599.98,3660,4
788,164,1,2,2023-09-08 15:06:53,553.07,2718,4
789,178,7,64,2023-09-08 14:59:33,404.98,11339,2
790,186,4,31,2023-09-08 11:08:27,579.95,6766,5
791,1,7,65,2023-09-09 18:13:04,259.17,13867,4
792,9,6,53,2023-09-09 07:43:51,359.98,8596,2
793,10,7,71,2023-09-09 04:04:23,70.51,9146,1
794,19,4,31,2023-09-09 21:36:59,135.98,14110,2
795,20,7,64,2023-09-09 19:41:34,82.98,2265,5
796,23,3,26,2023-09-09 12:57:46,979.26,6900,3
797,50,9,83,2023-09-09 03:53:15,314.95,12358,5
798,56,2,10,2023-09-09 02:21:26,449.95,320,5
799,57,6,57,2023-09-09 10:31:29,40.82,10182,2
800,63,5,42,2023-09-09 18:02:46,81.59,9632,2
801,69,8,76,2023-09-09 08:09:50,483.21,10298,3
802,80,1,2,2023-09-09 03:33:56,1891.87,3502,3
803,83,7,69,2023-09-09 19:56:24,269.5,4959,5
804,85,9,82,2023-09-09 10:13:00,399.95,7749,5
805,123,9,85,2023-09-09 20:59:35,929.98,7065,2
806,156,1,1,2023-09-09 17:30:25,382.47,7918,1
807,173,8,76,2023-09-09 14:30:40,212.08,7047,4
808,187,8,76,2023-09-09 09:44:10,118.8,8317,1
809,188,5,43,2023-09-09 17:40:46,1596.95,2041,2
810,194,3,24,2023-09-09 22:45:32,531.97,6872,5
811,6,2,13,2023-09-10 17:24:54,67.48,4072,5
812,15,1,2,2023-09-10 18:57:58,2154.6,6400,3
813,16,5,43,2023-09-10 08:54:29,2159.98,5496,3
814,18,7,66,2023-09-10 02:16:50,449.95,13661,1
815,24,3,28,2023-09-10 13:26:42,489.57,9241,4
816,27,2,15,2023-09-10 17:31:31,147.0,9586,3
817,43,5,41,2023-09-10 17:59:22,12590.5,5777,4
818,52,5,42,2023-09-10 06:37:54,199.98,6556,2
819,59,2,14,2023-09-10 15:44:17,1929.2,9299,4
820,64,2,13,2023-09-10 18:41:55,711.96,1136,5
821,65,3,28,2023-09-10 20:54:06,640.49,4754,3
822,84,7,70,2023-09-10 15:46:12,503.98,9492,2
823,87,7,64,2023-09-10 06:59:11,53.46,13509,1
824,93,3,28,2023-09-10 21:03:20,122.33,9666,5
825,109,5,41,2023-09-10 13:50:52,177.6,13304,2
826,110,8,76,2023-09-10 06:06:29,89.9,12294,1
827,129,2,13,2023-09-10 08:01:00,729.0,698,1
828,143,5,43,2023-09-10 06:39:53,128.66,4356,4
829,149,5,42,2023-09-10 14:03:23,475.99,9881,2
830,157,9,82,2023-09-10 02:37:17,79.99,10256,1
831,160,6,55,2023-09-10 01:56:15,71.1,8155,2
832,168,2,12,2023-09-10 04:05:31,26.99,1962,1
833,169,5,43,2023-09-10 15:42:34,239.99,11048,1
834,177,6,53,2023-09-10 21:43:20,220.32,4896,4
835,183,6,54,2023-09-10 15:49:03,2380.5,5350,5
836,198,8,76,2023-09-10 03:35:01,189.99,11998,1
837,1,8,76,2023-09-11 20:10:08,399.96,9646,5
838,33,1,1,2023-09-11 15:07:24,1417.81,1670,2
839,49,9,85,2023-09-11 08:15:34,814.95,12072,5
840,82,6,51,2023-09-11 09:19:31,647.93,9958,4
841,94,4,30,2023-09-11 05:44:13,13.07,9516,1
842,99,5,42,2023-09-11 14:22:07,384.97,8126,5
843,110,7,64,2023-09-11 16:39:48,1069.07,4656,3
844,128,6,56,2023-09-11 04:14:43,129.6,869,2
845,142,4,32,2023-09-11 03:05:32,509.97,611,3
846,144,9,82,2023-09-11 00:53:57,449.97,6315,3
847,147,1,1,2023-09-11 00:37:16,20.13,9449,4
848,148,5,41,2023-09-11 11:46:26,431.98,12461,4
849,153,1,1,2023-09-11 09:46:39,448.17,3084,3
850,165,3,23,2023-09-11 03:23:01,50.36,12164,4
851,176,4,30,2023-09-11 06:18:29,207.96,575,4
852,189,1,2,2023-09-11 13:40:03,377.97,11628,4
853,196,7,64,2023-09-11 14:29:15,36.85,11293,1
854,2,9,83,2023-09-12 02:33:16,4367.97,11734,4
855,31,1,2,2023-09-12 15:18:07,1720.76,4750,4
856,41,5,42,2023-09-12 18:01:27,601.99,11038,2
857,50,9,85,2023-09-12 05:20:22,179.99,6107,1
858,53,6,56,2023-09-12 14:55:30,355.45,1935,5
859,56,8,76,2023-09-12 12:50:00,37.85,315,1
860,58,2,12,2023-09-12 00:07:41,218.4,8948,4
861,101,8,76,2023-09-12 10:55:54,218.99,5434,1
862,104,5,43,2023-09-12 14:56:08,1889.97,11932,3
863,109,7,68,2023-09-12 02:00:23,502.74,4603,2
864,118,9,82,2023-09-12 04:08:49,749.97,11048,5
865,136,9,84,2023-09-12 05:38:22,1589.97,9924,3
866,141,8,76,2023-09-12 10:27:55,85.0,1051,1
867,151,3,26,2023-09-12 09:53:44,1796.4,14222,4
868,152,4,31,2023-09-12 11:46:13,2992.0,6407,4
869,154,1,2,2023-09-12 00:57:06,13918.98,1667,4
870,163,1,1,2023-09-12 06:34:02,503.96,9614,5
871,173,3,24,2023-09-12 14:49:43,159.25,7317,1
872,181,9,81,2023-09-12 15:18:33,350.67,11623,3
873,183,5,41,2023-09-12 19:47:53,1979.96,13099,4
874,197,5,44,2023-09-12 08:29:08,2652.77,10938,4
875,4,3,27,2023-09-13 01:26:39,162.99,11113,1
876,28,1,1,2023-09-13 21:52:57,30.78,10405,1
877,36,1,1,2023-09-13 11:33:33,1713.57,7904,4
878,38,9,81,2023-09-13 15:29:45,4197.2,12483,4
879,57,3,27,2023-09-13 23:37:42,179.99,10723,1
880,67,6,58,2023-09-13 22:08:20,125.99,11391,2
881,76,5,42,2023-09-13 16:00:29,269.97,7746,3
882,82,4,30,2023-09-13 20:41:27,734.95,5340,5
883,110,8,76,2023-09-13 18:26:53,1349.77,8451,5
884,123,9,81,2023-09-13 09:37:09,647.96,3520,4
885,125,9,82,2023-09-13 09:29:07,116.85,5011,5
886,127,3,26,2023-09-13 22:10:58,239.99,7962,2
887,128,1,2,2023-09-13 21:42:34,321.84,14249,4
888,148,8,76,2023-09-13 12:08:16,359.98,1224,3
889,149,4,30,2023-09-13 04:08:43,107.96,10719,1
890,171,9,82,2023-09-13 17:31:40,499.95,12683,1
891,174,1,1,2023-09-13 15:39:29,372.58,2753,3
892,177,6,53,2023-09-13 11:59:23,229.37,3340,5
893,179,2,11,2023-09-13 07:49:39,2999.95,2423,5
894,186,9,84,2023-09-13 12:25:16,3099.75,8846,5
895,189,8,76,2023-09-13 05:06:31,674.97,2939,3
896,193,5,41,2023-09-13 09:33:44,116.99,9386,1
897,7,1,2,2023-09-14 04:47:18,279.0,1471,5
898,8,1,1,2023-09-14 12:26:59,202.36,14360,5
899,18,1,2,2023-09-14 05:50:45,3685.47,12464,3
900,24,9,83,2023-09-14 22:37:58,160.5,13158,3
901,25,7,71,2023-09-14 12:27:09,4676.4,3672,2
902,29,6,53,2023-09-14 21:48:10,787.67,1670,1
903,36,2,12,2023-09-14 11:18:25,1799.95,1575,5
904,43,1,2,2023-09-14 13:39:24,247.27,3845,5
905,47,4,32,2023-09-14 11:48:14,275.0,584,4
906,59,7,65,2023-09-14 23:38:24,134.91,8079,2
907,61,2,10,2023-09-14 20:54:22,215.98,2488,2
908,64,6,54,2023-09-14 09:27:46,78.63,2754,5
909,66,4,31,2023-09-14 12:10:45,164.7,7441,3
910,85,1,1,2023-09-14 04:43:38,413.1,10852,1
911,93,6,52,2023-09-14 23:32:14,431.96,8340,4
912,102,4,32,2023-09-14 08:57:46,598.0,2425,1
913,103,6,57,2023-09-14 13:45:12,935.96,12748,4
914,124,7,65,2023-09-14 23:22:39,874.75,9790,5
915,128,8,76,2023-09-14 13:08:42,4312.8,6004,4
916,132,6,54,2023-09-14 01:55:46,0.81,9719,1
917,155,1,1,2023-09-14 18:36:16,103.66,1068,2
918,189,6,56,2023-09-14 22:19:04,176.4,5853,2
919,197,3,23,2023-09-14 20:43:42,270.4,12806,5
920,2,8,76,2023-09-15 09:51:20,3833.95,4687,5
921,11,9,85,2023-09-15 00:38:20,494.95,3351,5
922,38,9,81,2023-09-15 15:53:11,1529.88,11031,4
923,39,6,58,2023-09-15 16:51:24,572.36,2467,4
924,41,9,83,2023-09-15 05:50:56,2749.75,1097,5
